id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,zipcode
676904028068055087,SD Modern 1BR Suite in Heart of Gaslamp,435908148,The,,East Village,32.71441,-117.1593,Entire home/apt,1999,2,0,,,7,364,0,San Diego,92101.0
4951548,The Coziest Retreat in N. PB,25523560,Rowena,,Pacific Beach,32.80477,-117.25122,Entire home/apt,189,4,204,2023-03-17,2.07,4,13,33,San Diego,92109.0
606004432481306877,Spacious  3BR/2BA,98856678,Connie,,Rancho Penasquitos,32.96607,-117.11013,Entire home/apt,295,30,0,,,1,267,0,San Diego,92129.0
11874421,"Private Room in fun, hip hostel",28422176,Michelle,,East Village,32.71182,-117.15717,Private room,89,1,123,2023-02-26,1.45,10,335,22,San Diego,92101.0
51586677,"Resort condo style living in Pt.Loma, Ca",417911564,Katie,,Loma Portal,32.74831,-117.22681,Entire home/apt,95,90,1,2021-11-20,0.06,1,239,0,San Diego,92110.0
30154972,Beach Daze Large - Bring the family and enjoy eclectic Ocean Beach!,113421970,La Jolla,,Ocean Beach,32.75182,-117.24917,Entire home/apt,422,1,9,2022-12-13,0.2,67,295,2,San Diego,92107.0
35833082,"MooreComforts In San Diego, CA",6532123,Deborah,,Balboa Park,32.71855,-117.13819,Entire home/apt,175,365,0,,,5,179,0,San Diego,92102.0
23085847,"New Remodel  Steps to Broadway! Near Downtown, Zoo, Coronado, NEW Jacuzzi & BBQ! (C)",156086844,Southern California Rentals,,Balboa Park,32.71647,-117.14223,Entire home/apt,114,1,22,2023-01-03,0.42,24,344,10,San Diego,92102.0
50732407,Prime Location - Awesome View -1 bedroom Apartment,408623755,Fir,,Park West,32.72604,-117.16034,Entire home/apt,127,1,64,2023-03-11,3.05,35,298,33,San Diego,92101.0
13529690,Mission Bay Vacation House,73818780,Gail,,Mission Bay,32.79125,-117.2413,Entire home/apt,600,4,29,2022-07-23,0.41,1,252,4,San Diego,92109.0
772675616600496813,Modern Resort in heart of La Jolla|Getaway|UTC,486577246,AboutAway,,University City,32.87251,-117.21798,Entire home/apt,196,1,1,2022-12-24,0.33,14,189,1,San Diego,92039.0
23824280,Gorgeous Ocean & Bay Views w Private Rooftop Deck,22012010,Edgar,,Mission Bay,32.77859,-117.25345,Entire home/apt,263,3,132,2023-03-08,2.21,40,235,23,San Diego,92109.0
49001155,Large Designer Apartment in Historic B,376471562,Jon & Michelle,,Gaslamp Quarter,32.71319,-117.16075,Entire home/apt,117,2,91,2023-03-12,3.79,16,333,50,San Diego,92101.0
51635552,"Excellent Location - Bay Ho, PB, LaJolla w/ AC",90151341,Maggie,,Bay Ho,32.82839,-117.21589,Entire home/apt,114,1,63,2023-03-03,3.24,7,0,39,San Diego,92117.0
52353482,Ocean Front 2 bd 2 ba Sleeps 6 steps to the beach.,423759971,Kenton,,Mission Bay,32.77591,-117.25337,Entire home/apt,400,3,53,2023-02-24,3.2,1,174,40,San Diego,92109.0
12984317,Stunning Ocean Views in Ocean Beach Seagull Unit,71377023,Kira,,Ocean Beach,32.75049,-117.25037,Entire home/apt,408,1,229,2023-03-18,2.74,4,224,43,San Diego,92107.0
46705891,2BR Multi-Level | Dog Friendly | Deck | Grill,88168913,Vacasa California,,Mission Bay,32.78427,-117.25183,Entire home/apt,289,3,5,2022-05-15,0.2,151,365,1,San Diego,92109.0
3303256,Adorable South Mission Studio 1- Sleeps 3,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,139,3,13,2023-01-21,0.13,36,329,1,San Diego,92109.0
658700173781637489,"Lovely Loft in a High-Rise, Free Parking, Downtown",121784457,Elcim,,Core,32.71533,-117.1544,Entire home/apt,120,30,3,2023-03-15,0.47,17,311,3,San Diego,92101.0
809402769022879014,Travel-themed Studio @ Gaslamp,67179654,John,,Cortez Hill,32.7191117,-117.1585749,Entire home/apt,77,2,0,,,9,72,0,San Diego,92101.0
30693328,"Inn at the Park, SD, CA, 2 Bedroom Z #1",10981379,Jan,,Midtown,32.73852,-117.15979,Entire home/apt,297,2,0,,,24,0,0,San Diego,92103.0
790621720601425600,Gorgeous Single Level Home in La Jolla,104398271,Michael,,La Jolla,32.82621583392421,-117.23714825436194,Entire home/apt,350,5,0,,,6,155,0,San Diego,92037.0
656464893648018601,"Spacious, New & Furnished Studio Apartment - 217",456697664,Dena,,Bird Land,32.793617,-117.1555651,Entire home/apt,172,4,6,2022-12-04,0.78,49,264,6,San Diego,92123.0
768191259602505170,New Listing: Big House & Views,15255144,Jeremy And Nesli,,Bay Park,32.80436,-117.20841,Entire home/apt,373,1,11,2023-03-10,3.88,7,339,11,San Diego,92117.0
49159027,"La Jolla OCEAN view, Quiet Cul-de-sac, Large Home",396522825,Sally,,La Jolla,32.80908,-117.26754,Entire home/apt,478,2,62,2023-02-24,2.66,1,172,32,San Diego,92037.0
20089731,Diamond St. Luxury I,114838819,Eric,,Pacific Beach,32.79948,-117.25225,Entire home/apt,429,3,111,2023-03-19,1.66,18,344,26,San Diego,92109.0
634946923761338555,Updated 2-bedroom home with private patio,47715508,Seth,,Pacific Beach,32.79683,-117.23013,Entire home/apt,225,3,13,2022-10-31,1.46,3,6,13,San Diego,92109.0
54198953,CoLiVilla Private Bedroom & Bath TV Kitchen Cowork,67843474,Alan,,Balboa Park,32.71853,-117.14385,Private room,79,2,40,2023-03-11,2.94,31,350,37,San Diego,92134.0
16643824,Self-Contained Studio Flat in Quiet Neighborhood,49129707,Hal,,Midtown,32.7408,-117.17145,Entire home/apt,125,3,12,2022-08-15,0.16,1,88,1,San Diego,92103.0
13077550,Bay Jewel - Top of the Hill,8716137,Blake,,Bay Park,32.78418,-117.18799,Private room,248,1,0,,,1,0,0,San Diego,92110.0
53499480,La Jolla Apartment Steps Away from Westfield UTC,25320579,Jay,,University City,32.86593560907973,-117.21590511464194,Entire home/apt,180,3,13,2023-03-16,0.99,3,341,12,San Diego,92039.0
39726398,Heart of San Diego in Old Town. Private Oasis 1,167309906,Katrina,,Old Town,32.75256,-117.19824,Entire home/apt,161,2,106,2023-03-02,2.57,14,149,15,San Diego,92110.0
6400759,Del Mar Racetrack is x- the street,17761788,Craig,,North City,32.98259,-117.25413,Private room,114,7,12,2017-02-04,0.13,1,292,0,San Diego,92075.0
52511784,The California III,412501601,Adam,,Old Town,32.7468,-117.18827,Entire home/apt,927,2,7,2023-01-22,0.54,3,169,6,San Diego,92110.0
50226071,Amazing Gaslamp condo with extra large patio!,51018342,Sabrina,,Gaslamp Quarter,32.70748,-117.15993,Entire home/apt,145,30,3,2022-10-10,0.17,2,62,1,San Diego,92101.0
730651718679947356,"Point Loma Hillside Retreat, Pacific Ocean Views",40235995,Richie,,Loma Portal,32.74802866226992,-117.22469621405143,Entire home/apt,192,2,9,2023-01-01,2.37,2,84,9,San Diego,92106.0
50033426,Cozy North Park 2BR House A/C Walk to Everything,4656446,Air Concierge,,North Hills,32.763493,-117.129616,Entire home/apt,145,3,23,2022-10-11,1.04,36,64,11,San Diego,92116.0
537506727414115006,Clean private room Close to Qualcomm UTC UCSD,7653310,John,,Mira Mesa,32.91212,-117.15494,Private room,50,31,4,2022-12-12,0.32,16,281,3,San Diego,92126.0
48871096,Bright Lovely Room in Gorgeous Home!,21769361,Gabe,,West University Heights,32.75217232594762,-117.15362852534186,Private room,106,3,47,2023-03-10,2.08,13,70,25,San Diego,92103.0
718794871125741579,Cozy Bungalow Home by Balboa Park,7029404,Debbie,,North Hills,32.74468,-117.13918,Entire home/apt,235,3,1,2022-10-11,0.18,1,27,1,San Diego,92104.0
6437109,"Condo in Brentwood, TN",33604402,Alex,,District 4,36.04058,-86.77421,Entire home/apt,63,1,4,2016-01-02,0.04,1,0,0,Nashville,37027.0
7931679,Newly Renovated Home in 12th South,6383,Jack,,District 17,36.12185,-86.78344,Entire home/apt,200,2,4,2019-04-28,0.07,1,0,0,Nashville,37204.0
15421188,Chateu de Nashville,22933775,Lauren And Jen,,District 21,36.14688,-86.81779,Entire home/apt,444,2,77,2023-03-05,1.02,14,273,8,Nashville,37203.0
18767697,Great Living Quarters! Private Entrance & Pool,33164442,James,,District 13,36.13514,-86.63402,Private room,70,7,305,2022-10-17,4.33,1,2,10,Nashville,37214.0
20463556,The Jackson- Classic Nashville Condo a Stroll from Hillsboro,330413872,Cat,,District 18,36.13657,-86.80377,Entire home/apt,293,3,74,2022-10-17,1.09,12,290,7,Nashville,37212.0
22436356,PRIVATE ENTRANCE 1 BDRM Suite,160590417,Rick,,District 15,36.1718,-86.6876,Private room,75,1,261,2023-03-12,4.11,1,131,83,Nashville,37214.0
26319881,The Nashville Skyline,85360355,StayLocal,,District 17,36.14491,-86.78264,Entire home/apt,488,1,177,2023-02-28,3.1,131,0,34,Nashville,37203.0
30956448,Contemporary Condo Minutes To Downtown | Gulch,3324376,Alex From Abode,,District 19,36.16522,-86.79993,Entire home/apt,124,1,87,2023-02-19,1.69,33,318,25,Nashville,37203.0
32663556,Rustic Garden Retreat Home,154499736,Goly,,District 1,36.34607,-86.89209,Entire home/apt,125,30,28,2022-07-30,0.59,1,352,2,Nashville,37080.0
33342030,❊  Three Beds ❊ Charming Germantown ❊,41385175,Ryan,,District 19,36.18567,-86.79319,Private room,53,2,0,,,2,0,0,Nashville,37208.0
38213185,5min from Broadway. No cleaning fee!,59991677,Adam,,District 7,36.19692,-86.7367,Entire home/apt,693,2,82,2023-01-15,1.92,1,330,28,Nashville,37206.0
40652587,"Cozy, Light & Airy -3BR Home- 10 Min From Downtown",10488888,Wilson,,District 8,36.21058,-86.76076,Entire home/apt,193,2,50,2023-03-12,1.27,1,324,34,Nashville,37207.0
41721539,Nashville Wyndham near the Grand Old Opry,159211040,Ed,,District 15,36.21718,-86.70277,Entire home/apt,220,7,0,,,1,0,0,Nashville,37214.0
43769994,Cozy East Nashville Private Room Long Term,349818867,Gowri,,District 6,36.19551,-86.70367,Private room,44,30,1,2022-02-25,0.08,1,365,0,Nashville,37206.0
45895216,"LOFT LULA 'EAST' in East Nashville, TN",225949486,Luis + Crystal,,District 5,36.2083,-86.76564,Entire home/apt,146,1,94,2023-03-01,3.23,11,356,29,Nashville,37207.0
48483805,Cozy East Nashville Cottage,146774313,Emery,,District 5,36.18958,-86.76519,Entire home/apt,200,2,18,2021-10-24,0.75,1,0,0,Nashville,37207.0
49075605,The Gallatin(214) Superhost-STAY HERE CHANGE LIVES,115218273,Anchor Rentals,,District 5,36.19618,-86.74389,Private room,229,1,12,2022-09-18,0.57,54,326,5,Nashville,37206.0
50307612,"""DA PINK"" Rftop Deck/10 Beds/2nd home Opt",104850762,DC Capital,,District 21,36.17959,-86.80655,Entire home/apt,437,2,35,2023-02-20,1.66,32,324,18,Nashville,37208.0
51024423,4BR | Balcony | Garage Parking | W/D,121534901,Vacasa Tennessee,,District 5,36.19539,-86.75719,Entire home/apt,301,2,13,2023-02-05,0.65,10,365,4,Nashville,37207.0
51985103,Vibey Stays for the babes! Short Ride to Broadway,421004691,Neysha,,District 20,36.15866,-86.86922,Entire home/apt,521,3,57,2023-03-19,3.43,2,252,39,Nashville,37209.0
53041579,ULTIMATE DOWNTOWN HOME★BEST ROOFTOP VIEWS★15 BEDS★,115505661,Chris,,District 17,36.14429,-86.78307,Entire home/apt,708,2,75,2023-03-16,4.52,96,208,50,Nashville,37203.0
53978814,NashVegas-Brand New+Rooftop 4BR-2 miles 2 Broadway,125774929,Shawn,,District 5,36.19473,-86.75648,Entire home/apt,346,2,41,2023-03-16,3.07,6,241,36,Nashville,37207.0
555003706757904810,Modern 2BR 1st-Floor | Patio | W/D,443141200,Vacasa Tennessee,,District 21,36.14148,-86.82244,Entire home/apt,160,2,7,2022-08-21,0.53,72,362,6,Nashville,37209.0
587172823930276146,Abode | Germantown | 3BR + 2BA + Kitchenette,3324376,Alex From Abode,,District 19,36.181625,-86.790352,Entire home/apt,203,1,3,2023-02-06,0.27,33,333,3,Nashville,37208.0
600641732982174744,★Walk2Broadway★MagnoliaHouse★SpaciousRetreat★,325593778,Craig,,District 19,36.17853,-86.79046,Entire home/apt,381,2,76,2023-03-15,6.71,1,128,76,Nashville,37208.0
641304485442141665,***HEART OF DOWNTOWN NASHVILLE/OFF BROADWAY***,178471301,Sharika,,District 19,36.1548886,-86.77541389999999,Entire home/apt,223,2,26,2023-03-19,3.55,1,48,26,Nashville,37210.0
661498715006566742,Luxury 1BR Illume 4th-Floor | Balcony | Pool,443141200,Vacasa Tennessee,,District 19,36.14737,-86.78203,Entire home/apt,188,2,1,2022-10-24,0.2,72,360,1,Nashville,37203.0
685305150853048802,CW Nashville Resort | 3BR/3BA King Bed Suite,442029804,Live Suite,,District 15,36.22241,-86.70556,Entire home/apt,218,2,0,,,37,50,0,Nashville,37214.0
691335963511476410,Newly Listed! Modern spacious townhome w/ indoor fireplace + rooftop-sleeps 11+!,474544380,Elizabeth,,District 17,36.13816,-86.78757,Entire home/apt,237,2,12,2023-03-06,1.96,1,298,12,Nashville,37203.0
717332476462564969,Charming 4BR | Pool | Fireplace | Patio | W/D,134126657,Vacasa Tennessee,,District 6,36.19059,-86.73578,Entire home/apt,379,2,4,2022-11-26,0.81,151,355,4,Nashville,37206.0
726738502166481148,Southern Elegance - Private Rooftop - East Nash,20772148,GoodNight,,District 5,36.18352,-86.77046,Entire home/apt,386,1,0,,,173,279,0,Nashville,37207.0
754995916238406627,Daydream at the Gulch,486220603,Unwind Vacations,,District 17,36.14651,-86.78704,Entire home/apt,310,2,1,2022-12-11,0.3,10,266,1,Nashville,37212.0
783364384351757831,The Stay Awhile Suite,85360355,StayLocal,,District 17,36.13168,-86.77951,Entire home/apt,83,31,0,,,131,291,0,Nashville,37204.0
803181757925144043,Downtown Luxury Studio | Walk to Broadway,406893492,Brooks,,District 19,36.154864,-86.775279,Entire home/apt,177,1,5,2023-03-18,5.0,1,147,5,Nashville,37210.0
821598371442936650,CozySuites Luxurious Midtown Loft 23,141713210,J.C,,District 21,36.14953,-86.80696,Entire home/apt,260,2,0,,,32,353,0,Nashville,37203.0
841249538749360734,Bohemian Binary - 2 Homes - Mins to Midtown,20772148,GoodNight,,District 20,36.14574,-86.85987,Entire home/apt,628,1,0,,,173,239,0,Nashville,37209.0
1148478,Walker's Paradise Downtown Victorian Guest House,3756788,Brion,,City of Santa Cruz,36.9746,-122.03026,Private room,94,6,31,2022-11-24,0.29,5,119,7,Santa Cruz County,95060.0
11869699,Timeless Coastal Carriage House,20090279,Jorian,,City of Santa Cruz,36.97172,-122.02927,Entire home/apt,186,1,428,2023-03-15,5.17,1,160,70,Santa Cruz County,95060.0
22478977,Sandpiper by the Sea Condo,164814039,Roberta,,Unincorporated Areas,36.95746,-121.88202,Entire home/apt,241,2,175,2023-03-06,2.92,1,158,38,Santa Cruz County,95003.0
35650719,Pvt rm/bath in hse w/pvt entry & quiet setting,16932122,Michael,,Unincorporated Areas,37.02209,-122.03336,Private room,138,2,65,2022-10-09,1.41,2,169,18,Santa Cruz County,95060.0
47924225,Studio with Ocean View (#127),318526249,Nick,,City of Capitola,36.97083,-121.95221,Hotel room,430,1,0,,,19,248,0,Santa Cruz County,95010.0
53499442,Beautiful Capitola Village Two Bedroom,77086124,Paradise Properties,,City of Capitola,36.97454,-121.95201,Entire home/apt,320,2,41,2023-03-25,2.59,2,137,29,Santa Cruz County,95010.0
684213408992167960,Serene Hacienda with Stunning Panoramic Ocean View,41403220,Lisa,,Unincorporated Areas,37.0448659,-121.9466444,Entire home/apt,650,3,0,,,1,170,0,Santa Cruz County,95073.0
1758820,Denver Washington Park Front Home,3158051,Maureen,,Washington Park,39.70187,-104.96718,Entire home/apt,265,7,1,2022-03-05,0.08,1,0,0,Denver,80209.0
8941796,Denver Highlands Guest House,46741655,Chris,,Sloan Lake,39.7514,-105.02889,Entire home/apt,72,2,711,2023-03-24,8.2,1,113,71,Denver,80204.0
17325994,Chill in an Inviting Eco Getaway with a Garden Hammock,7883078,Keith,,Whittier,39.75827,-104.96106,Private room,70,1,264,2023-03-26,4.06,1,115,44,Denver,80205.0
22727793,Shared Room - 1 twin bed in 16 bunk bed co-ed dorm,160449770,Ember,,Capitol Hill,39.72937,-104.98324,Shared room,53,1,99,2023-02-09,1.57,6,323,3,Denver,80203.0
26816760,Private 2BR garden apartment central cozy modern,128461544,Daniel,,Overland,39.6787,-104.9947,Entire home/apt,65,3,264,2023-03-27,4.74,1,252,54,Denver,80223.0
32498162,Tastefully Designed Apt In Historic Neighborhood,70563805,Hideaway Vacation Rentals,,Five Points,39.74894,-104.98247,Entire home/apt,68,30,177,2023-02-28,3.56,20,177,4,Denver,80205.0
36377754,Spacious private home close to Denver attractions,273537900,Kelly,,Congress Park,39.73336,-104.94235,Entire home/apt,77,2,97,2023-03-27,2.15,1,36,38,Denver,80206.0
44232824,Charming Duplex close to Downtown,141122093,Tristan,,Sunnyside,39.77682,-105.02026,Entire home/apt,200,30,5,2021-08-03,0.16,1,304,0,Denver,80211.0
45518735,Gorgeous Cherry Creek Townhome!,264336356,Carolyn,,Cherry Creek,39.7252,-104.95734,Entire home/apt,4950,30,0,,,1,0,0,Denver,80206.0
49503889,Brand New LoHi Townhouse With Private Rooftop Deck,51340340,Justin,,Highland,39.76214,-105.00696,Entire home/apt,275,2,34,2023-01-02,2.43,1,67,29,Denver,80211.0
48570268,Urban Getaway in Denver // Close to Downtown!,391867702,Amanda,,Valverde,39.71587,-105.0206,Entire home/apt,209,1,74,2023-03-24,2.96,1,98,55,Denver,80219.0
52048342,"Sloan's Lake 1BR w/ Gym, Pool, W/D, nr park",107434423,Blueground,,West Colfax,39.74182,-105.0414,Entire home/apt,131,31,1,2021-12-03,0.06,253,308,0,Denver,80204.0
53937747,Washington Park Guest Suite w/ Private Entrance,57276753,Catherine,,University,39.688,-104.97195,Entire home/apt,57,1,42,2023-03-27,2.98,1,278,35,Denver,80210.0
52516437,"Lofty Red Brick Bungalow in Cole, RiNo District",30729437,Arshnoor,,Cole,39.76731,-104.96514,Entire home/apt,120,29,4,2022-12-02,0.34,1,272,4,Denver,80205.0
593514956704804646,"Beautiful, Modern Row Home - Executive Rental",34955862,Scott,,Five Points,39.75945,-104.9972,Entire home/apt,141,30,0,,,43,334,0,Denver,80202.0
638236059517112978,Modern 1 bedroom townhouse next to Downtown Denver,112798884,Tahz,,Five Points,39.74793,-104.98118,Entire home/apt,243,2,21,2022-11-06,2.21,1,0,21,Denver,80205.0
552376829407353367,"Denver, 2-Bedroom House w/ Full Kitchen!",79860938,Tish,,Northeast Park Hill,39.76554,-104.91023,Entire home/apt,149,29,7,2022-11-06,0.73,2,0,7,Denver,80207.0
675854147572675602,Cozy 1 BDR Room Near Denver International Airport,470693861,Woinshet Or Tsehay,,Gateway - Green Valley Ranch,39.7906263,-104.7700166,Private room,60,30,0,,,2,365,0,Denver,80249.0
748431458677542569,Bright and cozy 2-bedroom apt. in Uptown Victorian,85349416,Molly,,Five Points,39.74914,-104.97484,Entire home/apt,135,2,11,2023-03-27,2.97,1,256,11,Denver,80205.0
685907584735036523,"RiNo 1BR w/ Gym, W/D & Pool, nr Larimer St. Dining",107434423,Blueground,,Five Points,39.7579464,-104.9839476,Entire home/apt,136,31,0,,,253,291,0,Denver,80205.0
776690301069332743,Downtown Denver 2BR Apt - Loft Style Living!,486666938,Ivory,,CBD,39.74652,-104.99282,Entire home/apt,131,29,8,2023-03-19,3.2,1,269,8,Denver,80202.0
857869345973017779,Spacious 3br Home w/ Bonus Room,5338178,Tyler,,West Colfax,39.7374789566812,-105.03669252756764,Entire home/apt,129,1,0,,,5,12,0,Denver,80204.0
813266845363359701,Adorable 2 Bed Cherry Creek Home,111301789,Beth,,Country Club,39.72510138636736,-104.97179873733754,Entire home/apt,105,30,0,,,2,0,0,Denver,80218.0
1772920,3 Bedroom Across from Wrigley Field AllStar Suite,9297431,Inn At Wrigleyville,,Lake View,41.94842,-87.65307,Entire home/apt,379,1,13,2022-08-21,0.11,6,206,3,Chicago,60613.0
6423299,Trendy Living in Chicago's Coolest Airbnb Art Gallery Condo,5228189,Matthew,,West Town,41.8948,-87.65661,Entire home/apt,188,2,302,2023-02-13,3.18,21,327,29,Chicago,60642.0
5537683,The Chapel: Great family spot,28715964,David,,Lincoln Park,41.92061,-87.66324,Entire home/apt,189,2,210,2023-02-08,2.15,2,210,33,Chicago,60614.0
15904833,Enjoyful  Bedroom for Travelers,76133827,Anny,,West Town,41.89591,-87.6626,Private room,95,1,28,2022-11-14,0.36,6,242,16,Chicago,60642.0
19414085,"Stunning Spacious Flat ONLY STEPS to Wrigley, Bars",209564,Ami,,Lake View,41.94451385984696,-87.65360486366247,Entire home/apt,150,2,152,2023-01-01,2.18,6,70,26,Chicago,60657.0
21547974,Old town vintage 2 bedroom,22169733,Karen,,Lincoln Park,41.91386,-87.63828,Entire home/apt,100,120,0,,,1,94,0,Chicago,60614.0
25167438,Cool and Modern Chicago Apartment near Transit,2069798,Afsha,,Irving Park,41.9603,-87.7123,Entire home/apt,135,1,177,2023-03-08,3.01,6,163,28,Chicago,60618.0
27624908,Classic Logan Square Bungalow w/ Mid-Century Charm,12579522,Jack,,Logan Square,41.92866,-87.71376,Entire home/apt,172,2,24,2023-03-16,1.56,1,13,19,Chicago,60647.0
30506211,Bright and Open Apartment,26250043,Justin,,Lower West Side,41.84952,-87.68379,Private room,41,2,191,2022-08-16,3.66,4,0,23,Chicago,60608.0
34711416,Gorgeous 1BR in River North!,161025335,Samantha,,Near North Side,41.89216,-87.62972,Entire home/apt,240,32,0,,,2,0,0,Chicago,60654.0
36604022,"5min to Wrigley, Aragon | Quiet Workdesk | Zencity",47172572,Zencity,,Lincoln Square,41.96457,-87.67915,Entire home/apt,80,1,101,2023-01-16,2.27,63,329,14,Chicago,60640.0
39770934,Apt close to Boystown Wrigleyville Chicago’s best!,53836259,Robert,,Uptown,41.96614,-87.66991,Entire home/apt,125,32,0,,,1,89,0,Chicago,60640.0
41136340,"Sunny,Comfortable,CleanTop Location at Lake,Beach",5186892,Jane,,Rogers Park,42.00907,-87.6611,Private room,85,1,27,2023-02-06,0.7,1,12,10,Chicago,60645.0
42566704,"The Robey, Landmark Queen Accessible",317101665,The Robey Hotel,,West Town,41.90971,-87.67701,Private room,170,1,1,2021-04-17,0.04,10,148,0,Chicago,60622.0
45204729,"West Loop, United Cntr Rush Medical Cntr Area",9739361,Bruce,,Near West Side,41.87877,-87.66804,Entire home/apt,186,3,40,2022-10-10,1.31,1,151,16,Chicago,60612.0
46679760,Tiny House - Pilsen / Heart of Chicago,177511412,Joceline,,Lower West Side,41.8485,-87.67706,Entire home/apt,113,32,70,2022-10-11,2.55,3,345,21,Chicago,60608.0
48135056,1BR South Loop Loft I Superhost + Top Rated!,375644856,Tony,,Loop,41.86851,-87.62746,Entire home/apt,152,3,114,2023-03-15,4.61,6,245,53,Chicago,60605.0
50115227,Safest area in Roscoe Village next to famous park!,336861265,Nader & Damoon,,North Center,41.93865,-87.67745,Entire home/apt,307,32,13,2022-10-02,0.63,2,262,10,Chicago,60657.0
51916356,Lovely one bed room apartment ready for guest!!!,398153159,Tiara,,South Shore,41.75262,-87.55131,Entire home/apt,66,32,0,,,1,365,0,Chicago,60649.0
52978437,"Wicker Park 2BR w/ W/D & Roof, 3 blocks to L",107434423,Blueground,,West Town,41.89539809999999,-87.6611428,Entire home/apt,185,32,1,2022-03-11,0.08,658,358,0,Chicago,60642.0
54013445,W. Loop 2BR w/ Gym & Pool in heart of Greektown,107434423,Blueground,,Near West Side,41.876791,-87.64762,Entire home/apt,217,32,0,,,658,334,0,Chicago,60661.0
561224808243498424,Charming Chicago getaway with Classy finishes.,316480624,George,,Edgewater,41.98884,-87.66781,Entire home/apt,96,1,25,2023-02-19,2.13,17,360,25,Chicago,60660.0
591933178343527712,Corner 2 bedroom with lake & skyline views,396270947,Jennifer,,Loop,41.8859,-87.61896,Entire home/apt,259,32,1,2022-06-23,0.11,47,292,1,Chicago,60611.0
617269223813019813,McCormick 420 friendly 2br/2ba/parking/sleeps 6,395498979,Milan,,Near South Side,41.85575,-87.62325,Entire home/apt,236,2,30,2023-03-17,3.0,64,335,30,Chicago,60616.0
649974943915158739,"Extravagant Old Town Home w/ Sauna, Rooftop Lounge",169726238,Azi,,Near North Side,41.90919,-87.6375,Entire home/apt,1348,3,12,2022-11-26,1.35,1,283,12,Chicago,60610.0
644915628513367191,Huge Sunny 2 Bedroom Plant Paradise Penthouse,171521027,James,,Bridgeport,41.8378202,-87.6448695,Entire home/apt,325,1,5,2022-10-09,0.67,1,361,5,Chicago,60616.0
686140374204720785,Modern Design 2BD|2BTH w/ Patio | in Bronzeville!!,473301260,James,,Douglas,41.8238,-87.62101,Entire home/apt,250,2,10,2022-12-17,1.49,1,338,10,Chicago,60653.0
716758032710845880,Cloud 9 | Presidential Suite for 8 | The Graham,248760412,Cloud9,,West Town,41.89407,-87.65409,Entire home/apt,594,2,11,2023-03-09,3.63,39,337,11,Chicago,60622.0
735349052958486160,31st Bridgeport 3F 2bed/1bath + Free Laundry,100782278,Chicago Furnished,,Bridgeport,41.83768,-87.65824,Entire home/apt,46,32,2,2023-03-09,0.5,34,244,2,Chicago,60608.0
748765559724805874,eB1ih2 Large quiet room near U of Chicago/Hyde Pk,22094147,Emma And Jim,,South Shore,41.77049,-87.57003,Private room,54,32,0,,,31,120,0,Chicago,60649.0
757728403318360160,South Loop studio w/ pool & gym nr Grant Park,107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,153,32,0,,,658,0,0,Chicago,60605.0
798550379778693100,"Large 2 BedRm, 2 Blks to CTA trains - Dwtn / ORD",494665828,Steven,,North Park,41.97356674231713,-87.71683394908906,Entire home/apt,132,1,2,2023-03-06,2.0,1,114,2,Chicago,60625.0
817297809049315206,"Steps to Bars, Lake, Eats | Easy Access | Zencity",47172572,Zencity,,Lincoln Park,41.92298649541856,-87.6472429934039,Entire home/apt,106,1,5,2023-03-05,4.17,63,351,5,Chicago,60614.0
838310877636288929,3-bedroom Unit with FREE Parking,5339120,Ishin,,Near West Side,41.88059933578679,-87.6801787985372,Entire home/apt,157,1,0,,,11,352,0,Chicago,60612.0
461404,Cute & Cozy Central Austin House,1021729,Nita,,78756,30.3239,-97.731,Entire home/apt,136,2,92,2022-11-28,0.73,1,194,6,Austin,78757.0
1592065,Modern Central Austin Living + Pool + Garden,8289500,Desirae,,78704,30.24713,-97.76286,Entire home/apt,395,3,71,2023-03-08,0.62,2,76,4,Austin,78704.0
2519952,Townhome in Hyde Park,7025084,Trevor,,78751,30.30513,-97.72406,Entire home/apt,200,1,1,2015-03-15,0.01,1,0,0,Austin,78751.0
4678565,Light and Joy in Heart of Austin with Peaceful Library,21607195,Pixie,,78704,30.23325,-97.77968,Private room,492,120,193,2019-08-20,1.94,6,214,0,Austin,78704.0
5491849,2 bedrooms + separate living room,1840713,Joshua,,78757,30.36053,-97.72308,Private room,200,1,0,,,1,0,0,Austin,78757.0
7495575,Light-filled Central Austin Bungalow -2 bed 1 bath,39257743,Morgan,,78751,30.31235,-97.72326,Entire home/apt,130,1,11,2018-03-26,0.16,1,0,0,Austin,78751.0
8989373,Spacious & Funky One Bedroom Apt in Great Location,24696735,Rafaella,,78722,30.29369,-97.71751,Entire home/apt,70,1,6,2017-10-29,0.09,1,0,0,Austin,78722.0
11237048,Cherrywood Bungalow,58589359,Chris,,78722,30.29181,-97.7104,Entire home/apt,209,2,56,2022-11-14,0.65,1,75,11,Austin,78722.0
12507805,Spacious Home in Deep South Austin,67733483,Rachel And Brian,,78748,30.16228,-97.85258,Entire home/apt,105,6,9,2017-04-30,0.11,1,116,0,Austin,78748.0
